file,line,kind,func,context
tools/joint_estimator/gen_marginals_ref.py,940,if,run,if write:
tools/joint_estimator/gen_marginals_ref.py,956,if,main,if args.self_check:
tools/joint_estimator/gen_marginals_ref.py,972,if,main,if not fit_sample:
tools/joint_estimator/gen_marginals_ref.py,118,if,_neumaier_sum,if abs(s) >= abs(v):
tools/joint_estimator/gen_marginals_ref.py,130,if,_lse,if v > m:
tools/joint_estimator/gen_marginals_ref.py,143,ternary,_lse_add,m = acc if acc > v else v
tools/joint_estimator/gen_marginals_ref.py,174,if,__init__,if sig_fifths is not None:
tools/joint_estimator/gen_marginals_ref.py,186,if,candidates,if c is None:
tools/joint_estimator/gen_marginals_ref.py,194,if,content,if v is None:
tools/joint_estimator/gen_marginals_ref.py,207,if,cad,if v is None:
tools/joint_estimator/gen_marginals_ref.py,221,if,entry,if self.ftab is not None:
tools/joint_estimator/gen_marginals_ref.py,226,if,key_trans,if self.ftab is not None:
tools/joint_estimator/gen_marginals_ref.py,231,if,chord_trans,if self.ftab is not None:
tools/joint_estimator/gen_marginals_ref.py,255,if,_summarize,if st == START:
tools/joint_estimator/gen_marginals_ref.py,273,if,red_list,if not xs:
tools/joint_estimator/gen_marginals_ref.py,275,if,red_list,if is_max:
tools/joint_estimator/gen_marginals_ref.py,289,for,_run_forward,"for i in range(max(0, j - seg_cap), j):"
tools/joint_estimator/gen_marginals_ref.py,344,for,forward_backward,"for j in range(i + 1, min(N, i + seg_cap) + 1):"
tools/joint_estimator/gen_marginals_ref.py,354,if,forward_backward,if i == 0:
tools/joint_estimator/gen_marginals_ref.py,363,for,forward_backward,"for (st, ap) in arcs:"
tools/joint_estimator/gen_marginals_ref.py,370,for,forward_backward,for pk in src_keys:
tools/joint_estimator/gen_marginals_ref.py,373,for,forward_backward,for ps in alpha[i]:
tools/joint_estimator/gen_marginals_ref.py,389,if,forward_backward,if b is None:
tools/joint_estimator/gen_marginals_ref.py,400,for,forward_backward,"for st, a in alpha[e].items():"
tools/joint_estimator/gen_marginals_ref.py,442,ternary,segment_marginal_fields,denom = span_mass if span_mass > 0.0 else 1.0
tools/joint_estimator/gen_marginals_ref.py,445,ternary,segment_marginal_fields,key_committed = key_labels.index(committed_key) if committed_key in key_labels else -1
tools/joint_estimator/gen_marginals_ref.py,446,ternary,segment_marginal_fields,class_committed = class_labels.index(committed_class) if committed_class in class_labels else -1
tools/joint_estimator/gen_marginals_ref.py,465,if,group_i_key_gap,if root is None:
tools/joint_estimator/gen_marginals_ref.py,468,if,group_i_key_gap,if sc == NEG_INF:
tools/joint_estimator/gen_marginals_ref.py,470,if,group_i_key_gap,"if (tonic, is_major) == best:"
tools/joint_estimator/gen_marginals_ref.py,487,for,build_factor_tables,for pck in keylist:
tools/joint_estimator/gen_marginals_ref.py,494,for,build_factor_tables,for b in pd.KEYS_24:
tools/joint_estimator/gen_marginals_ref.py,498,for,build_factor_tables,for ckey in keylist:
tools/joint_estimator/gen_marginals_ref.py,598,for,_make_tiny,"for j in range(i + 1, min(N, i + seg_cap) + 1):"
tools/joint_estimator/gen_marginals_ref.py,602,for,_make_tiny,"for k, st in enumerate(sts):"
tools/joint_estimator/gen_marginals_ref.py,609,for,_make_tiny,for b in keys:
tools/joint_estimator/gen_marginals_ref.py,613,for,_make_tiny,for c in classes:
tools/joint_estimator/gen_marginals_ref.py,628,if,_path_score,if idx == 0:
tools/joint_estimator/gen_marginals_ref.py,644,if,rec,if pos == lat.N:
tools/joint_estimator/gen_marginals_ref.py,647,for,rec,"for j in range(pos + 1, min(lat.N, pos + lat.seg_cap) + 1):"
tools/joint_estimator/gen_marginals_ref.py,669,for,establish_synthetic,"for (i, j, st) in segs:"
tools/joint_estimator/gen_marginals_ref.py,677,for,establish_synthetic,"for (i, j, _st) in segs:"
tools/joint_estimator/gen_marginals_ref.py,680,for,establish_synthetic,"for e in range(1, lat.N):"
tools/joint_estimator/gen_marginals_ref.py,685,for,establish_synthetic,"for st, g in sts.items():"
tools/joint_estimator/gen_marginals_ref.py,748,while,ranks,while k < n:
tools/joint_estimator/gen_marginals_ref.py,770,ternary,_pearson,return num / (dx * dy) if dx > 0 and dy > 0 else 0.0
tools/joint_estimator/gen_marginals_ref.py,791,if,run,"if not fb.get(""complete""):"
tools/joint_estimator/gen_marginals_ref.py,797,for,run,for s in segments:
tools/joint_estimator/gen_marginals_ref.py,816,if,run,if (idx + 1) % 40 == 0:
tools/joint_estimator/gen_marginals_ref.py,827,ternary,run,modal_frac = sum(modal_flags) / n_mapc if n_mapc else 0.0
tools/joint_estimator/gen_marginals_ref.py,833,for,run,for qi in range(4):
tools/joint_estimator/gen_marginals_ref.py,969,ternary,main,stems = args.stems if args.stems else all_pieces
tools/joint_estimator/gen_marginals_ref.py,175,for,__init__,"for (t, m) in self.key_set:"
tools/joint_estimator/gen_marginals_ref.py,196,if,content,if sp is None:
tools/joint_estimator/gen_marginals_ref.py,259,ternary,_summarize,"key_red[kk] = a if kk not in key_red else reduce_add(key_red[kk], a)"
tools/joint_estimator/gen_marginals_ref.py,270,ternary,red,"return (a if a > b else b) if is_max else _lse_add(a, b)"
tools/joint_estimator/gen_marginals_ref.py,277,for,red_list,for x in xs:
tools/joint_estimator/gen_marginals_ref.py,290,if,_run_forward,if not alpha[i]:
tools/joint_estimator/gen_marginals_ref.py,292,if,_run_forward,if summ[i] is None:
tools/joint_estimator/gen_marginals_ref.py,299,for,_run_forward,for tk in tgt_keys:
tools/joint_estimator/gen_marginals_ref.py,302,for,_run_forward,for st in cands:
tools/joint_estimator/gen_marginals_ref.py,345,for,forward_backward,"for st in lat.candidates(i, j):"
tools/joint_estimator/gen_marginals_ref.py,357,if,forward_backward,if terms:
tools/joint_estimator/gen_marginals_ref.py,374,if,forward_backward,if ps == START:
tools/joint_estimator/gen_marginals_ref.py,381,if,forward_backward,if b != NEG_INF:
tools/joint_estimator/gen_marginals_ref.py,402,if,forward_backward,if b is not None:
tools/joint_estimator/gen_marginals_ref.py,472,if,group_i_key_gap,elif sc > alt_sc:
tools/joint_estimator/gen_marginals_ref.py,490,for,build_factor_tables,for ckey in keylist:
tools/joint_estimator/gen_marginals_ref.py,614,for,_make_tiny,"for m in (True, False):"
tools/joint_estimator/gen_marginals_ref.py,633,if,_path_score,if pt == t and pm == m:
tools/joint_estimator/gen_marginals_ref.py,648,for,rec,"for st in lat.candidates(pos, j):"
tools/joint_estimator/gen_marginals_ref.py,681,if,establish_synthetic,if e in bset:
tools/joint_estimator/gen_marginals_ref.py,750,while,ranks,while k2 + 1 < n and v[order[k2 + 1]] == v[order[k]]:
tools/joint_estimator/gen_marginals_ref.py,753,for,ranks,"for t in range(k, k2 + 1):"
tools/joint_estimator/gen_marginals_ref.py,799,if,run,"if m[""key_masses""]:"
tools/joint_estimator/gen_marginals_ref.py,801,if,run,"if m[""chord_masses""]:"
tools/joint_estimator/gen_marginals_ref.py,805,if,run,"if gap is not None and m[""key_masses""]:"
tools/joint_estimator/gen_marginals_ref.py,837,if,run,if sub:
tools/joint_estimator/gen_marginals_ref.py,979,ternary,main,sys.exit(0 if ok else 1)
tools/joint_estimator/gen_marginals_ref.py,176,if,__init__,"if m and pd.glt._collection_fifths(t, m) == sig_fifths:"
tools/joint_estimator/gen_marginals_ref.py,270,ternary,red,"return (a if a > b else b) if is_max else _lse_add(a, b)"
tools/joint_estimator/gen_marginals_ref.py,278,if,red_list,if x > m:
tools/joint_estimator/gen_marginals_ref.py,304,if,_run_forward,if c == NEG_INF:
tools/joint_estimator/gen_marginals_ref.py,309,if,_run_forward,if start_score is not None:                       # (a) initial
tools/joint_estimator/gen_marginals_ref.py,312,if,_run_forward,if same:                                          # (b) same key: chord + stay
tools/joint_estimator/gen_marginals_ref.py,317,if,_run_forward,if kc != NEG_INF:                                 # (c) key change: key-trans + entry
tools/joint_estimator/gen_marginals_ref.py,320,if,_run_forward,if ain == NEG_INF:
tools/joint_estimator/gen_marginals_ref.py,347,if,forward_backward,if c == NEG_INF:
tools/joint_estimator/gen_marginals_ref.py,350,if,forward_backward,if b is None:
tools/joint_estimator/gen_marginals_ref.py,610,ternary,_make_tiny,"kt[(a, b)] = -0.2 if a == b else -0.85       # stay vs change"
tools/joint_estimator/gen_marginals_ref.py,649,if,rec,"if lat.content(pos, j, st) == NEG_INF:"
tools/joint_estimator/gen_marginals_ref.py,804,ternary,run,"committed_mass = m[""key_masses""][m[""key_committed""]] if m[""key_committed""] >= 0 else 0.0"
tools/joint_estimator/gen_marginals_ref.py,958,ternary,main,"print(""synthetic oracle:"", ""PASS"" if ok else ""FAIL"")"
tools/joint_estimator/gen_marginals_ref.py,961,ternary,main,sys.exit(0 if ok else 1)
tools/joint_estimator/gen_marginals_ref.py,324,ternary,_run_forward,"aj[st] = total if st not in aj else red(aj[st], total)"
tools/joint_estimator/gen_marginals_ref.py,615,ternary,_make_tiny,"ct[(p, c, m)] = -0.25 if p == c else -0.55"
tools/joint_estimator/gen_marginals_ref.py,925,ternary,run,"print(f""  (a)  fwd==bwd logZ      max|delta| = {max_fb_delta:.3e}  {'PASS' if oracle['a_forward_equals_backward_logZ']['pass'] else 'FAIL'}"")"
tools/joint_estimator/gen_marginals_ref.py,926,ternary,run,"print(f""  (a2) maxplus==decoder   max|delta| = {max_maxplus_delta:.3e}  {'PASS' if oracle['a2_maxplus_equals_decoder']['pass'] else 'FAIL'}"")"
tools/joint_estimator/gen_marginals_ref.py,927,ternary,run,"print(f""  (b)  per-span sum==1    max dev    = {max_norm_dev:.3e}  {'PASS' if oracle['b_per_span_normalization']['pass'] else 'FAIL'}"")"
tools/joint_estimator/gen_marginals_ref.py,928,ternary,run,"print(f""  (c)  synthetic vs brute max|delta| = {max(syn_detail['max_abs_logZ_vs_brute'], syn_detail['max_abs_arc_vs_brute'], syn_detail['max_abs_boundary_vs_bru"
tools/joint_estimator/gen_marginals_ref.py,929,ternary,run,"print(f""  (c)  fit-arc agreement  max|delta| = {fit_arc['max_abs_delta_vs_fit_weights']:.3e}  {'PASS' if fit_arc['pass'] else 'FAIL'}  ({len(fit_arc_sample)} pi"
tools/joint_estimator/gen_marginals_ref.py,930,ternary,run,"print(f""  (d)  MAP consistency    spearman={spearman:.4f} modal_overall={modal_frac:.4f} modal_topQ={q_modal[3]:.4f}  {'PASS' if oracle['d_map_consistency']['pa"
tools/joint_estimator/gen_marginals_ref.py,933,ternary,run,"print(f""  ALL: {'PASS' if all_pass else 'FAIL'}"")"
tools/joint_estimator/gen_marginals_ref.py,976,ternary,main,"f""('{weight_identity}')"" + ("" [dry-run subset]"" if dry else """") + "" ..."", flush=True)"
tools/joint_estimator/gen_marginals_ref.py,604,ternary,_make_tiny,"cad[(i, (st[0], st[1]))] = -0.05 * (i + 1) - 0.03 * (0 if st[1] else 1)"
tools/joint_estimator/gen_marginals_ref.py,809,ternary,run,"modal_flags.append(1 if modal_idx == m[""key_committed""] else 0)"
tools/joint_estimator/gen_mode_marginal.py,67,if,<module-scope>,"if __name__ == ""__main__"":"
tools/joint_estimator/gen_note_events.py,479,if,<module-scope>,"if __name__ == ""__main__"":"
tools/joint_estimator/gen_note_events.py,98,for,_measure_map,"for m in part.getElementsByClass(""Measure""):"
tools/joint_estimator/gen_note_events.py,107,if,_time_signature,if not tss:
tools/joint_estimator/gen_note_events.py,118,if,extract_stem,if not xml.exists():
tools/joint_estimator/gen_note_events.py,127,for,extract_stem,"for pi, part in enumerate(score.parts):"
tools/joint_estimator/gen_note_events.py,155,for,extract_stem,for pnotes in parts_notes:
tools/joint_estimator/gen_note_events.py,168,for,extract_stem,"for a, b in zip(bounds, bounds[1:]):"
tools/joint_estimator/gen_note_events.py,178,for,extract_stem,for nd in notes:
tools/joint_estimator/gen_note_events.py,180,for,extract_stem,for ev in events:
tools/joint_estimator/gen_note_events.py,198,if,_melodic,if direction < 0:
tools/joint_estimator/gen_note_events.py,214,if,_melodic,if not contiguous:
tools/joint_estimator/gen_note_events.py,221,if,_tick_to_measure_beat,if not m1_map:
tools/joint_estimator/gen_note_events.py,225,for,_tick_to_measure_beat,"for mn, st in starts:"
tools/joint_estimator/gen_note_events.py,261,for,_mask,for p in pcs:
tools/joint_estimator/gen_note_events.py,280,for,reconcile_stem,"for r in ours.get(""regions"", []):"
tools/joint_estimator/gen_note_events.py,308,if,check_field_invariance,if prev is None:
tools/joint_estimator/gen_note_events.py,313,for,check_field_invariance,"for stem, rec in pieces.items():"
tools/joint_estimator/gen_note_events.py,346,for,fermata_census,"for stem, rec in sorted(pieces.items()):"
tools/joint_estimator/gen_note_events.py,379,for,main,for stem in covered:
tools/joint_estimator/gen_note_events.py,392,if,main,if parse_fail:
tools/joint_estimator/gen_note_events.py,398,for,main,"for stem in (""bwv145.5"", ""bwv352"", ""bwv254""):"
tools/joint_estimator/gen_note_events.py,406,if,main,"if invariance[""ok""] is False:"
tools/joint_estimator/gen_note_events.py,471,for,main,"for stem, r in recon.items():"
tools/joint_estimator/gen_note_events.py,130,for,extract_stem,for n in part.recurse().notes:
tools/joint_estimator/gen_note_events.py,157,for,extract_stem,"for i, nd in enumerate(pnotes):"
tools/joint_estimator/gen_note_events.py,165,ternary,extract_stem,m1_map = _measure_map(score.parts[0]) if score.parts else {}
tools/joint_estimator/gen_note_events.py,170,if,extract_stem,if not sounding:
tools/joint_estimator/gen_note_events.py,200,if,_melodic,if not cand:
tools/joint_estimator/gen_note_events.py,208,if,_melodic,if not cand:
tools/joint_estimator/gen_note_events.py,216,ternary,_melodic,"return ""step"" if abs(other[""midi""] - cur[""midi""]) <= 2 else ""leap"""
tools/joint_estimator/gen_note_events.py,226,if,_tick_to_measure_beat,if st <= tick:
tools/joint_estimator/gen_note_events.py,284,if,reconcile_stem,if base and all(sounding(t) == base for t in inside):
tools/joint_estimator/gen_note_events.py,315,if,check_field_invariance,if pp is None:
tools/joint_estimator/gen_note_events.py,317,for,check_field_invariance,for k in scalars:
tools/joint_estimator/gen_note_events.py,321,if,check_field_invariance,"if len(pp[""notes""]) != len(rec[""notes""]) or len(pp[""events""]) != len(rec[""events""]):"
tools/joint_estimator/gen_note_events.py,325,for,check_field_invariance,"for i, (a, b) in enumerate(zip(pp[""notes""], rec[""notes""])):"
tools/joint_estimator/gen_note_events.py,329,for,check_field_invariance,"for i, (a, b) in enumerate(zip(pp[""events""], rec[""events""])):"
tools/joint_estimator/gen_note_events.py,352,if,fermata_census,if nf == 0:
tools/joint_estimator/gen_note_events.py,372,ternary,main,"prev = json.loads(OUT_JSON.read_text(encoding=""utf-8"")) if OUT_JSON.exists() else None"
tools/joint_estimator/gen_note_events.py,380,try,main,try:
tools/joint_estimator/gen_note_events.py,385,if,main,if rec is None:
tools/joint_estimator/gen_note_events.py,401,if,main,"if r[""matched""] != r[""pc_constant_regions""] or r[""mismatch""] is not None:"
tools/joint_estimator/gen_note_events.py,133,if,extract_stem,if dur <= 0:
tools/joint_estimator/gen_note_events.py,136,try,extract_stem,try:
tools/joint_estimator/gen_note_events.py,145,for,extract_stem,for p in (n.pitches if n.isChord else [n.pitch]):
tools/joint_estimator/gen_note_events.py,179,ternary,extract_stem,"nd[""mc""] = _beat_class(nd[""beat""], n_quarter) if n_quarter else ""sub_tactus"""
tools/joint_estimator/gen_note_events.py,181,ternary,extract_stem,"ev[""mc""] = _beat_class(ev[""beat""], n_quarter) if n_quarter else ""sub_tactus"""
tools/joint_estimator/gen_note_events.py,185,ternary,extract_stem,"""meter"": [beats, bt] if beats is not None else None,"
tools/joint_estimator/gen_note_events.py,287,if,reconcile_stem,if base == want:
tools/joint_estimator/gen_note_events.py,318,if,check_field_invariance,if pp.get(k) != rec.get(k):
tools/joint_estimator/gen_note_events.py,326,if,check_field_invariance,if a[:NOTE_PREEXISTING] != b[:NOTE_PREEXISTING]:
tools/joint_estimator/gen_note_events.py,330,if,check_field_invariance,if a[:EVENT_PREEXISTING] != b[:EVENT_PREEXISTING]:
tools/joint_estimator/gen_note_events.py,145,ternary,extract_stem,for p in (n.pitches if n.isChord else [n.pitch]):
tools/joint_estimator/gen_note_events.py,289,if,reconcile_stem,if cited is None:
tools/joint_estimator/gen_note_events.py,291,if,reconcile_stem,elif mismatch is None:
tools/joint_estimator/gen_note_events.py,460,ternary,main,"+ (f""  (checked {invariance['checked']['notes']} notes[:12] + """
tools/joint_estimator/gen_note_events.py,465,ternary,main,"f""{census['pieces_zero_fermata'] if census['pieces_zero_fermata'] else 'none'}"","
tools/joint_estimator/gen_note_tables.py,1041,if,<module-scope>,"if __name__ == ""__main__"":"
tools/joint_estimator/gen_note_tables.py,104,for,_split_degree,for ch in base:
tools/joint_estimator/gen_note_tables.py,122,if,_chord_root,if num is None:
tools/joint_estimator/gen_note_tables.py,125,if,_chord_root,if (not is_major) and acc == 0 and quality in _DIMQ:
tools/joint_estimator/gen_note_tables.py,140,if,_framework_and_root,if cls.raw_unnormalized:
tools/joint_estimator/gen_note_tables.py,144,if,_framework_and_root,if cls.target:
tools/joint_estimator/gen_note_tables.py,154,if,_framework_and_root,"if q in (""AugSixth"", ""Neapolitan""):             # chromatic — special content, no standard root"
tools/joint_estimator/gen_note_tables.py,156,if,_framework_and_root,if q not in _QUAL_TEMPLATE:
tools/joint_estimator/gen_note_tables.py,159,if,_framework_and_root,if root is None:
tools/joint_estimator/gen_note_tables.py,171,if,member_pcs,if fr is None:
tools/joint_estimator/gen_note_tables.py,175,if,member_pcs,"if q == ""AugSixth"":                             # It6 = flat-6, tonic, sharp-4 of the (target) key"
tools/joint_estimator/gen_note_tables.py,177,if,member_pcs,"if q == ""Neapolitan"":                           # flat-II major triad"
tools/joint_estimator/gen_note_tables.py,180,if,member_pcs,"if cls.inversion.startswith(""9""):               # a ninth carries the ninth as a member"
tools/joint_estimator/gen_note_tables.py,193,if,chord_factor_pcs,if fr is None:
tools/joint_estimator/gen_note_tables.py,196,if,chord_factor_pcs,if root is None:                                # chromatic class — no standard factor roles
tools/joint_estimator/gen_note_tables.py,204,if,note_category,if pc in mem:
tools/joint_estimator/gen_note_tables.py,222,if,spelling_bin,if is_major:
tools/joint_estimator/gen_note_tables.py,227,if,spelling_bin,if -4 <= rel <= 2:
tools/joint_estimator/gen_note_tables.py,229,if,spelling_bin,if rel == 3:
tools/joint_estimator/gen_note_tables.py,231,if,spelling_bin,if rel == 5:
tools/joint_estimator/gen_note_tables.py,240,if,_spelling_parent,"if cell == ""BASE"":"
tools/joint_estimator/gen_note_tables.py,242,if,_spelling_parent,"if cell.startswith(""CLASS:""):"
tools/joint_estimator/gen_note_tables.py,244,if,_spelling_parent,"if cell.startswith(""dia:""):"
tools/joint_estimator/gen_note_tables.py,258,if,gt_segments,if not ours_path.exists():
tools/joint_estimator/gen_note_tables.py,264,for,gt_segments,"for (st, en), d in zip(spans, dregs):"
tools/joint_estimator/gen_note_tables.py,283,if,_seg_idx_for_tick,"if 0 <= i < len(segs) and segs[i][""start""] <= tick < segs[i][""end""]:"
tools/joint_estimator/gen_note_tables.py,306,for,sounding_pcs,"for n in piece[""notes""]:"
tools/joint_estimator/gen_note_tables.py,332,for,excluded_zero_factor_segments,"for i, s in enumerate(segs):"
tools/joint_estimator/gen_note_tables.py,354,if,per_stem_counts,if stem in FLAGGED:
tools/joint_estimator/gen_note_tables.py,356,if,per_stem_counts,"if stem in MULTIMETER or piece[""multi_meter""]:"
tools/joint_estimator/gen_note_tables.py,359,if,per_stem_counts,if meter not in COUNTED_METERS:
tools/joint_estimator/gen_note_tables.py,368,for,per_stem_counts,for sp in excluded:
tools/joint_estimator/gen_note_tables.py,381,for,per_stem_counts,"for _t, _c in Counter(starts).items():"
tools/joint_estimator/gen_note_tables.py,386,for,per_stem_counts,"for n in piece[""notes""]:"
tools/joint_estimator/gen_note_tables.py,422,for,per_stem_counts,"for ev in piece[""events""]:"
tools/joint_estimator/gen_note_tables.py,433,for,per_stem_counts,"for ev in piece[""events""]:"
tools/joint_estimator/gen_note_tables.py,480,for,fit_tables,for sc in stem_counts:
tools/joint_estimator/gen_note_tables.py,500,for,fit_tables,"for combo, cc in emission.items():"
tools/joint_estimator/gen_note_tables.py,508,for,fit_tables,"for cs in (0, 1):"
tools/joint_estimator/gen_note_tables.py,515,for,fit_tables,"for m, name in ((True, ""major""), (False, ""minor"")):"
tools/joint_estimator/gen_note_tables.py,522,for,fit_tables,"for c, (b, s) in boundary.items():"
tools/joint_estimator/gen_note_tables.py,525,for,fit_tables,"for c, (b, s) in boundary_robust.items():"
tools/joint_estimator/gen_note_tables.py,561,for,validate_template,for stem in covered:
tools/joint_estimator/gen_note_tables.py,566,for,validate_template,"for (raw, lk), n in combo_tokens.items():"
tools/joint_estimator/gen_note_tables.py,611,for,hand_checks,"for n in notes_in_span(""bwv145.5"", 12960, 13920):"
tools/joint_estimator/gen_note_tables.py,626,for,hand_checks,"for n in notes_in_span(""bwv352"", 1440, 1920):"
tools/joint_estimator/gen_note_tables.py,637,for,hand_checks,"for stem in sorted(note_events[""pieces""]):"
tools/joint_estimator/gen_note_tables.py,663,for,sanity_anchors,"for stem in sorted(note_events[""pieces""]):"
tools/joint_estimator/gen_note_tables.py,708,for,verify_sample,for j in idxs:
tools/joint_estimator/gen_note_tables.py,768,for,main,for stem in covered:
tools/joint_estimator/gen_note_tables.py,778,for,main,for stem in counted_stems:
tools/joint_estimator/gen_note_tables.py,791,if,main,"if not sample_verif[""sample_pass""]:                     # Task-1 STOP (dispatch): refutes the rule"
tools/joint_estimator/gen_note_tables.py,813,for,main,"for name in [""all""] + [f""fold{i}"" for i in range(N_FOLDS)]:"
tools/joint_estimator/gen_note_tables.py,825,for,main,"for name in [""all""] + [f""fold{i}"" for i in range(N_FOLDS)]:"
tools/joint_estimator/gen_note_tables.py,884,for,main,"for name in [""all""] + [f""fold{i}"" for i in range(N_FOLDS)]:"
tools/joint_estimator/gen_note_tables.py,977,for,_write_excluded_summary,"for name, c in excl_counts[""per_training_fold""].items():"
tools/joint_estimator/gen_note_tables.py,984,for,_write_excluded_summary,"for sm in sample_verif[""samples""]:"
tools/joint_estimator/gen_note_tables.py,1014,for,_write_summary,"for name in [""all""] + [f""fold{i}"" for i in range(N_FOLDS)]:"
tools/joint_estimator/gen_note_tables.py,1022,for,_write_summary,"for k, v in inventory[""emission_headline""][""covariate_support_effect""].items():"
tools/joint_estimator/gen_note_tables.py,1033,for,_write_summary,"for c in (""downbeat"", ""mid_strong"", ""other_tactus"", ""sub_tactus""):"
tools/joint_estimator/gen_note_tables.py,105,if,_split_degree,"if ch == ""b"":"
tools/joint_estimator/gen_note_tables.py,126,if,_chord_root,if num == 7:
tools/joint_estimator/gen_note_tables.py,145,if,_framework_and_root,"if ""/"" in cls.target:                       # multi-level applied — unmappable, counted"
tools/joint_estimator/gen_note_tables.py,149,if,_framework_and_root,if tnum is None:
tools/joint_estimator/gen_note_tables.py,206,ternary,note_category,coll = _MAJ_COLLECTION if is_major else _MIN_COLLECTION
tools/joint_estimator/gen_note_tables.py,207,ternary,note_category,"return ""within"" if (pc - tonic) % 12 in coll else ""outside"""
tools/joint_estimator/gen_note_tables.py,223,if,spelling_bin,if -1 <= rel <= 5:
tools/joint_estimator/gen_note_tables.py,233,ternary,spelling_bin,"return ""chr_flat"" if rel < -4 else ""chr_sharp"""
tools/joint_estimator/gen_note_tables.py,265,if,gt_segments,if st < 0 or en <= st or d.measure_number == 0:
tools/joint_estimator/gen_note_tables.py,291,ternary,_seg_for_tick,return segs[i] if i >= 0 else None
tools/joint_estimator/gen_note_tables.py,308,if,sounding_pcs,if n[6] == 0:                       # OI-184 (a): anacrusis notes excluded
tools/joint_estimator/gen_note_tables.py,310,if,sounding_pcs,"if mode == ""overlap"":"
tools/joint_estimator/gen_note_tables.py,333,if,excluded_zero_factor_segments,"if s[""tonic""] is None or s[""is_major""] is None:"
tools/joint_estimator/gen_note_tables.py,336,if,excluded_zero_factor_segments,if factors is None:
tools/joint_estimator/gen_note_tables.py,340,if,excluded_zero_factor_segments,"if not any(pc in snd for _r, pc in factors):"
tools/joint_estimator/gen_note_tables.py,358,ternary,per_stem_counts,"meter = tuple(piece[""meter""]) if piece[""meter""] else None"
tools/joint_estimator/gen_note_tables.py,382,if,per_stem_counts,if _c > 1:
tools/joint_estimator/gen_note_tables.py,390,if,per_stem_counts,if measure == 0:                            # OI-184 (a): pickup notes excluded
tools/joint_estimator/gen_note_tables.py,393,if,per_stem_counts,if si < 0:
tools/joint_estimator/gen_note_tables.py,397,if,per_stem_counts,if si in excluded_idx:                       # OI-184 interim: note in a left-out span
tools/joint_estimator/gen_note_tables.py,401,if,per_stem_counts,"if seg[""tonic""] is None or seg[""is_major""] is None:"
tools/joint_estimator/gen_note_tables.py,404,if,per_stem_counts,"if seg[""mem""] is None:"
tools/joint_estimator/gen_note_tables.py,424,if,per_stem_counts,if measure == 0:
tools/joint_estimator/gen_note_tables.py,427,if,per_stem_counts,if si >= 0 and si not in excluded_idx:
tools/joint_estimator/gen_note_tables.py,435,if,per_stem_counts,if measure == 0:
tools/joint_estimator/gen_note_tables.py,438,if,per_stem_counts,if si >= 0 and si in excluded_idx:
tools/joint_estimator/gen_note_tables.py,443,if,per_stem_counts,if start in gt_start_set:
tools/joint_estimator/gen_note_tables.py,446,if,per_stem_counts,if start in robust_boundary_ticks:
tools/joint_estimator/gen_note_tables.py,481,for,fit_tables,"for combo, cc in sc[""emission""].items():"
tools/joint_estimator/gen_note_tables.py,483,for,fit_tables,"for m in (True, False):"
tools/joint_estimator/gen_note_tables.py,485,for,fit_tables,for c in boundary:
tools/joint_estimator/gen_note_tables.py,502,for,fit_tables,"for cat, n in cc.items():"
tools/joint_estimator/gen_note_tables.py,562,for,validate_template,"for r in dcml.load_wir_regions(WIR_DIR, stem):"
tools/joint_estimator/gen_note_tables.py,568,if,validate_template,if tonic is None or is_major is None:
tools/joint_estimator/gen_note_tables.py,573,if,validate_template,if mine is None:
tools/joint_estimator/gen_note_tables.py,576,try,validate_template,try:
tools/joint_estimator/gen_note_tables.py,581,if,validate_template,if mine == opcs:
tools/joint_estimator/gen_note_tables.py,628,if,hand_checks,if n[2] == 6:   # F#
tools/joint_estimator/gen_note_tables.py,638,if,hand_checks,if stem in FLAGGED or stem in MULTIMETER:
tools/joint_estimator/gen_note_tables.py,641,for,hand_checks,for s in segs:
tools/joint_estimator/gen_note_tables.py,654,if,hand_checks,"if ""c_minor_V_raised7"" in checks:"
tools/joint_estimator/gen_note_tables.py,664,if,sanity_anchors,if stem in FLAGGED or stem in MULTIMETER:
tools/joint_estimator/gen_note_tables.py,668,for,sanity_anchors,"for n in note_events[""pieces""][stem][""notes""]:"
tools/joint_estimator/gen_note_tables.py,712,if,verify_sample,if stem not in seg_cache:
tools/joint_estimator/gen_note_tables.py,770,if,main,if res is None:
tools/joint_estimator/gen_note_tables.py,807,if,stem_set,"if name == ""all"":"
tools/joint_estimator/gen_note_tables.py,843,if,main,"if not capacity[name][""passes_combined_bound""]:"
tools/joint_estimator/gen_note_tables.py,107,if,_split_degree,"elif ch == ""#"":"
tools/joint_estimator/gen_note_tables.py,128,if,_chord_root,elif num == 6:
tools/joint_estimator/gen_note_tables.py,225,ternary,spelling_bin,"return ""chr_flat"" if rel < -1 else ""chr_sharp"""
tools/joint_estimator/gen_note_tables.py,270,ternary,gt_segments,"mem = member_pcs(cls, tonic, is_major) if (tonic is not None and is_major is not None) else None"
tools/joint_estimator/gen_note_tables.py,311,if,sounding_pcs,if onset < end and onset + dur > start:
tools/joint_estimator/gen_note_tables.py,314,if,sounding_pcs,if start <= onset < end:
tools/joint_estimator/gen_note_tables.py,338,ternary,excluded_zero_factor_segments,"family = ""seventh"" if len(factors) == 4 else ""triad"""
