file,line,value,func,context
tools/joint_estimator/gen_note_tables.py,629,9,hand_checks,"b[""under_i_Fsharp""] = {""pc"": 6, ""cat_under_i"": note_category(6, mem_i, 9, False),"
tools/joint_estimator/gen_note_tables.py,645,12,hand_checks,"lt = (s[""tonic""] + 11) % 12"
tools/joint_estimator/gen_note_tables.py,669,6,sanity_anchors,if n[6] == 0:
tools/joint_estimator/gen_note_tables.py,675,4,sanity_anchors,"rel = n[4] - tonic_lof(seg[""local_key""])"
tools/joint_estimator/gen_note_tables.py,809,4,stem_set,f = int(name[4:])
tools/joint_estimator/gen_note_tables.py,834,2,main,"""combined_tokens_per_param"": round(combined_tokens / combined_params, 2) if combined_params else None,"
tools/joint_estimator/gen_note_tables.py,835,10,main,"""passes_combined_bound"": combined_tokens >= 10 * combined_params,"
tools/joint_estimator/gen_note_tables.py,176,8,member_pcs,"return frozenset((fw_tonic + i) % 12 for i in (8, 0, 6))"
tools/joint_estimator/gen_note_tables.py,176,6,member_pcs,"return frozenset((fw_tonic + i) % 12 for i in (8, 0, 6))"
tools/joint_estimator/gen_note_tables.py,178,5,member_pcs,"return frozenset((fw_tonic + i) % 12 for i in (1, 5, 8))"
tools/joint_estimator/gen_note_tables.py,178,8,member_pcs,"return frozenset((fw_tonic + i) % 12 for i in (1, 5, 8))"
tools/joint_estimator/gen_note_tables.py,181,2,member_pcs,"pcs.add((root + (1 if ""b9"" in cls.inversion else 2)) % 12)"
tools/joint_estimator/gen_note_tables.py,501,2,fit_tables,"cs = int((combo[1] == ""step"") or (combo[2] == ""step"") or (combo[0] == ""sub_tactus"") or bool(combo[3]))"
tools/joint_estimator/gen_note_tables.py,501,3,fit_tables,"cs = int((combo[1] == ""step"") or (combo[2] == ""step"") or (combo[0] == ""sub_tactus"") or bool(combo[3]))"
tools/joint_estimator/gen_note_tables.py,587,100,validate_template,"return {""tokens_checked"": tot, ""agree"": agree, ""agree_pct"": round(100 * agree / tot, 3) if tot else None,"
tools/joint_estimator/gen_note_tables.py,610,12960,hand_checks,"for s in segs if 12960 <= s[""start""] < 13920 and s[""mem""]], ""notes"": []}"
tools/joint_estimator/gen_note_tables.py,610,13920,hand_checks,"for s in segs if 12960 <= s[""start""] < 13920 and s[""mem""]], ""notes"": []}"
tools/joint_estimator/gen_note_tables.py,614,2,hand_checks,"""cat"": note_category(n[2], seg[""mem""], seg[""tonic""], seg[""is_major""])})"
tools/joint_estimator/gen_note_tables.py,627,2,hand_checks,"b[""under_vio7""].append({""pc"": n[2], ""cat"": note_category(n[2], mem_vio7, 9, False)})"
tools/joint_estimator/gen_note_tables.py,632,4,hand_checks,"""rel_lof"": n[4] - tonic_lof(seg[""local_key""]),"
tools/joint_estimator/gen_note_tables.py,645,11,hand_checks,"lt = (s[""tonic""] + 11) % 12"
tools/joint_estimator/gen_note_tables.py,678,2,sanity_anchors,elif rel == -2:
tools/joint_estimator/gen_note_tables.py,837,2,main,"t: (round(p2[""tokens""][t] / p2[""free_params""][t], 2) if p2[""free_params""][t] else None)"
tools/joint_estimator/gen_note_tables.py,630,8,hand_checks,"""covariates"": {""metric"": _MC_INV[n[8]], ""approach"": _MV_INV[n[9]],"
tools/joint_estimator/gen_note_tables.py,630,9,hand_checks,"""covariates"": {""metric"": _MC_INV[n[8]], ""approach"": _MV_INV[n[9]],"
tools/joint_estimator/gen_note_tables.py,631,10,hand_checks,"""departure"": _MV_INV[n[10]], ""tied"": bool(n[11])},"
tools/joint_estimator/gen_note_tables.py,631,11,hand_checks,"""departure"": _MV_INV[n[10]], ""tied"": bool(n[11])},"
tools/joint_estimator/gen_note_tables.py,633,4,hand_checks,"""spelling_bin"": spelling_bin(n[4] - tonic_lof(seg[""local_key""]), False)}"
tools/joint_estimator/gen_note_tables.py,840,10,main,"(p2[""free_params""][t] == 0) or (p2[""tokens""][t] >= 10 * p2[""free_params""][t])"
tools/joint_estimator/gen_posterior_slice.py,64,4,<module-scope>,SEG_CAP = 4
tools/joint_estimator/gen_posterior_slice.py,154,4,derive_runner4,"""committed_key_content_score"": round(best_sc, 4) if best_sc != pd.NEG_INF else None,"
tools/joint_estimator/gen_posterior_slice.py,156,4,derive_runner4,"""runner_key_content_score"": round(alt_sc, 4) if alt_sc != pd.NEG_INF else None,"
tools/joint_estimator/gen_posterior_slice.py,157,4,derive_runner4,"""gap"": round(best_sc - alt_sc, 4) if (alt_i >= 0 and best_sc != pd.NEG_INF) else None,"
tools/joint_estimator/gen_posterior_slice.py,257,20,establish_a,for line in detail[:20]:
tools/joint_estimator/gen_posterior_slice.py,281,20,establish_b,for line in detail[:20]:
tools/joint_estimator/gen_posterior_slice.py,220,3,establish_a,"equal_score = (pc_tot is not None and round(my_tot, 3) == round(pc_tot, 3))"
tools/joint_estimator/gen_posterior_slice.py,220,3,establish_a,"equal_score = (pc_tot is not None and round(my_tot, 3) == round(pc_tot, 3))"
tools/joint_estimator/gen_posterior_slice.py,223,6,establish_a,"""total_score_identity_current"": round(my_tot, 6),"
tools/joint_estimator/gen_spelling_establishment.py,30,2,<module-scope>,"_MAJOR_LOF = [0, 2, 4, -1, 1, 3, 5]     # I..VII : C D E F G A B  (relative to C)"
tools/joint_estimator/gen_spelling_establishment.py,30,4,<module-scope>,"_MAJOR_LOF = [0, 2, 4, -1, 1, 3, 5]     # I..VII : C D E F G A B  (relative to C)"
tools/joint_estimator/gen_spelling_establishment.py,30,3,<module-scope>,"_MAJOR_LOF = [0, 2, 4, -1, 1, 3, 5]     # I..VII : C D E F G A B  (relative to C)"
tools/joint_estimator/gen_spelling_establishment.py,30,5,<module-scope>,"_MAJOR_LOF = [0, 2, 4, -1, 1, 3, 5]     # I..VII : C D E F G A B  (relative to C)"
tools/joint_estimator/gen_spelling_establishment.py,31,2,<module-scope>,"_MINOR_LOF = [0, 2, -3, -1, 1, -4, -2]  # i..VII : A B C D E F G  (relative to A; ♭3 ♭6 ♭7)"
tools/joint_estimator/gen_spelling_establishment.py,32,2,<module-scope>,"_DEG = {'I': 1, 'II': 2, 'III': 3, 'IV': 4, 'V': 5, 'VI': 6, 'VII': 7}"
tools/joint_estimator/gen_spelling_establishment.py,32,3,<module-scope>,"_DEG = {'I': 1, 'II': 2, 'III': 3, 'IV': 4, 'V': 5, 'VI': 6, 'VII': 7}"
tools/joint_estimator/gen_spelling_establishment.py,32,4,<module-scope>,"_DEG = {'I': 1, 'II': 2, 'III': 3, 'IV': 4, 'V': 5, 'VI': 6, 'VII': 7}"
tools/joint_estimator/gen_spelling_establishment.py,32,5,<module-scope>,"_DEG = {'I': 1, 'II': 2, 'III': 3, 'IV': 4, 'V': 5, 'VI': 6, 'VII': 7}"
tools/joint_estimator/gen_spelling_establishment.py,32,6,<module-scope>,"_DEG = {'I': 1, 'II': 2, 'III': 3, 'IV': 4, 'V': 5, 'VI': 6, 'VII': 7}"
tools/joint_estimator/gen_spelling_establishment.py,32,7,<module-scope>,"_DEG = {'I': 1, 'II': 2, 'III': 3, 'IV': 4, 'V': 5, 'VI': 6, 'VII': 7}"
tools/joint_estimator/gen_spelling_establishment.py,38,3,<module-scope>,"_INTERVAL_LOF = {0: 0, 3: -3, 4: 4, 6: -6, 7: 1, 8: 8, 9: -9, 10: -2, 11: 5}"
tools/joint_estimator/gen_spelling_establishment.py,38,4,<module-scope>,"_INTERVAL_LOF = {0: 0, 3: -3, 4: 4, 6: -6, 7: 1, 8: 8, 9: -9, 10: -2, 11: 5}"
tools/joint_estimator/gen_spelling_establishment.py,38,6,<module-scope>,"_INTERVAL_LOF = {0: 0, 3: -3, 4: 4, 6: -6, 7: 1, 8: 8, 9: -9, 10: -2, 11: 5}"
tools/joint_estimator/gen_spelling_establishment.py,38,7,<module-scope>,"_INTERVAL_LOF = {0: 0, 3: -3, 4: 4, 6: -6, 7: 1, 8: 8, 9: -9, 10: -2, 11: 5}"
tools/joint_estimator/gen_spelling_establishment.py,38,8,<module-scope>,"_INTERVAL_LOF = {0: 0, 3: -3, 4: 4, 6: -6, 7: 1, 8: 8, 9: -9, 10: -2, 11: 5}"
tools/joint_estimator/gen_spelling_establishment.py,38,9,<module-scope>,"_INTERVAL_LOF = {0: 0, 3: -3, 4: 4, 6: -6, 7: 1, 8: 8, 9: -9, 10: -2, 11: 5}"
tools/joint_estimator/gen_spelling_establishment.py,38,10,<module-scope>,"_INTERVAL_LOF = {0: 0, 3: -3, 4: 4, 6: -6, 7: 1, 8: 8, 9: -9, 10: -2, 11: 5}"
tools/joint_estimator/gen_spelling_establishment.py,38,11,<module-scope>,"_INTERVAL_LOF = {0: 0, 3: -3, 4: 4, 6: -6, 7: 1, 8: 8, 9: -9, 10: -2, 11: 5}"
tools/joint_estimator/gen_spelling_establishment.py,38,4,<module-scope>,"_INTERVAL_LOF = {0: 0, 3: -3, 4: 4, 6: -6, 7: 1, 8: 8, 9: -9, 10: -2, 11: 5}"
tools/joint_estimator/gen_spelling_establishment.py,38,8,<module-scope>,"_INTERVAL_LOF = {0: 0, 3: -3, 4: 4, 6: -6, 7: 1, 8: 8, 9: -9, 10: -2, 11: 5}"
tools/joint_estimator/gen_spelling_establishment.py,38,5,<module-scope>,"_INTERVAL_LOF = {0: 0, 3: -3, 4: 4, 6: -6, 7: 1, 8: 8, 9: -9, 10: -2, 11: 5}"
tools/joint_estimator/gen_spelling_establishment.py,48,2,<module-scope>,"_SIG_OPTS = {0: (0, 0), 1: (7, -5), 2: (2, 2), 3: (-3, -3), 4: (4, 4), 5: (-1, -1),"
tools/joint_estimator/gen_spelling_establishment.py,48,3,<module-scope>,"_SIG_OPTS = {0: (0, 0), 1: (7, -5), 2: (2, 2), 3: (-3, -3), 4: (4, 4), 5: (-1, -1),"
tools/joint_estimator/gen_spelling_establishment.py,48,4,<module-scope>,"_SIG_OPTS = {0: (0, 0), 1: (7, -5), 2: (2, 2), 3: (-3, -3), 4: (4, 4), 5: (-1, -1),"
tools/joint_estimator/gen_spelling_establishment.py,48,5,<module-scope>,"_SIG_OPTS = {0: (0, 0), 1: (7, -5), 2: (2, 2), 3: (-3, -3), 4: (4, 4), 5: (-1, -1),"
tools/joint_estimator/gen_spelling_establishment.py,49,6,<module-scope>,"6: (6, -6), 7: (1, 1), 8: (-4, -4), 9: (3, 3), 10: (-2, -2), 11: (5, -7)}"
tools/joint_estimator/gen_spelling_establishment.py,49,7,<module-scope>,"6: (6, -6), 7: (1, 1), 8: (-4, -4), 9: (3, 3), 10: (-2, -2), 11: (5, -7)}"
tools/joint_estimator/gen_spelling_establishment.py,49,8,<module-scope>,"6: (6, -6), 7: (1, 1), 8: (-4, -4), 9: (3, 3), 10: (-2, -2), 11: (5, -7)}"
tools/joint_estimator/gen_spelling_establishment.py,49,9,<module-scope>,"6: (6, -6), 7: (1, 1), 8: (-4, -4), 9: (3, 3), 10: (-2, -2), 11: (5, -7)}"
tools/joint_estimator/gen_spelling_establishment.py,49,10,<module-scope>,"6: (6, -6), 7: (1, 1), 8: (-4, -4), 9: (3, 3), 10: (-2, -2), 11: (5, -7)}"
tools/joint_estimator/gen_spelling_establishment.py,49,11,<module-scope>,"6: (6, -6), 7: (1, 1), 8: (-4, -4), 9: (3, 3), 10: (-2, -2), 11: (5, -7)}"
tools/joint_estimator/gen_spelling_establishment.py,31,3,<module-scope>,"_MINOR_LOF = [0, 2, -3, -1, 1, -4, -2]  # i..VII : A B C D E F G  (relative to A; ♭3 ♭6 ♭7)"
tools/joint_estimator/gen_spelling_establishment.py,31,4,<module-scope>,"_MINOR_LOF = [0, 2, -3, -1, 1, -4, -2]  # i..VII : A B C D E F G  (relative to A; ♭3 ♭6 ♭7)"
tools/joint_estimator/gen_spelling_establishment.py,31,2,<module-scope>,"_MINOR_LOF = [0, 2, -3, -1, 1, -4, -2]  # i..VII : A B C D E F G  (relative to A; ♭3 ♭6 ♭7)"
tools/joint_estimator/gen_spelling_establishment.py,38,3,<module-scope>,"_INTERVAL_LOF = {0: 0, 3: -3, 4: 4, 6: -6, 7: 1, 8: 8, 9: -9, 10: -2, 11: 5}"
tools/joint_estimator/gen_spelling_establishment.py,38,6,<module-scope>,"_INTERVAL_LOF = {0: 0, 3: -3, 4: 4, 6: -6, 7: 1, 8: 8, 9: -9, 10: -2, 11: 5}"
tools/joint_estimator/gen_spelling_establishment.py,38,9,<module-scope>,"_INTERVAL_LOF = {0: 0, 3: -3, 4: 4, 6: -6, 7: 1, 8: 8, 9: -9, 10: -2, 11: 5}"
tools/joint_estimator/gen_spelling_establishment.py,38,2,<module-scope>,"_INTERVAL_LOF = {0: 0, 3: -3, 4: 4, 6: -6, 7: 1, 8: 8, 9: -9, 10: -2, 11: 5}"
tools/joint_estimator/gen_spelling_establishment.py,40,4,<module-scope>,"""Maj"": [0, 4, 7], ""Min"": [0, 3, 7], ""Dim"": [0, 3, 6], ""Aug"": [0, 4, 8],"
tools/joint_estimator/gen_spelling_establishment.py,40,7,<module-scope>,"""Maj"": [0, 4, 7], ""Min"": [0, 3, 7], ""Dim"": [0, 3, 6], ""Aug"": [0, 4, 8],"
tools/joint_estimator/gen_spelling_establishment.py,40,3,<module-scope>,"""Maj"": [0, 4, 7], ""Min"": [0, 3, 7], ""Dim"": [0, 3, 6], ""Aug"": [0, 4, 8],"
tools/joint_estimator/gen_spelling_establishment.py,40,7,<module-scope>,"""Maj"": [0, 4, 7], ""Min"": [0, 3, 7], ""Dim"": [0, 3, 6], ""Aug"": [0, 4, 8],"
tools/joint_estimator/gen_spelling_establishment.py,40,3,<module-scope>,"""Maj"": [0, 4, 7], ""Min"": [0, 3, 7], ""Dim"": [0, 3, 6], ""Aug"": [0, 4, 8],"
tools/joint_estimator/gen_spelling_establishment.py,40,6,<module-scope>,"""Maj"": [0, 4, 7], ""Min"": [0, 3, 7], ""Dim"": [0, 3, 6], ""Aug"": [0, 4, 8],"
tools/joint_estimator/gen_spelling_establishment.py,40,4,<module-scope>,"""Maj"": [0, 4, 7], ""Min"": [0, 3, 7], ""Dim"": [0, 3, 6], ""Aug"": [0, 4, 8],"
tools/joint_estimator/gen_spelling_establishment.py,40,8,<module-scope>,"""Maj"": [0, 4, 7], ""Min"": [0, 3, 7], ""Dim"": [0, 3, 6], ""Aug"": [0, 4, 8],"
tools/joint_estimator/gen_spelling_establishment.py,41,4,<module-scope>,"""Dom7"": [0, 4, 7, 10], ""Maj7"": [0, 4, 7, 11], ""Min7"": [0, 3, 7, 10], ""MinMaj7"": [0, 3, 7, 11],"
tools/joint_estimator/gen_spelling_establishment.py,41,7,<module-scope>,"""Dom7"": [0, 4, 7, 10], ""Maj7"": [0, 4, 7, 11], ""Min7"": [0, 3, 7, 10], ""MinMaj7"": [0, 3, 7, 11],"
tools/joint_estimator/gen_spelling_establishment.py,41,10,<module-scope>,"""Dom7"": [0, 4, 7, 10], ""Maj7"": [0, 4, 7, 11], ""Min7"": [0, 3, 7, 10], ""MinMaj7"": [0, 3, 7, 11],"
tools/joint_estimator/gen_spelling_establishment.py,41,4,<module-scope>,"""Dom7"": [0, 4, 7, 10], ""Maj7"": [0, 4, 7, 11], ""Min7"": [0, 3, 7, 10], ""MinMaj7"": [0, 3, 7, 11],"
tools/joint_estimator/gen_spelling_establishment.py,41,7,<module-scope>,"""Dom7"": [0, 4, 7, 10], ""Maj7"": [0, 4, 7, 11], ""Min7"": [0, 3, 7, 10], ""MinMaj7"": [0, 3, 7, 11],"
tools/joint_estimator/gen_spelling_establishment.py,41,11,<module-scope>,"""Dom7"": [0, 4, 7, 10], ""Maj7"": [0, 4, 7, 11], ""Min7"": [0, 3, 7, 10], ""MinMaj7"": [0, 3, 7, 11],"
tools/joint_estimator/gen_spelling_establishment.py,41,3,<module-scope>,"""Dom7"": [0, 4, 7, 10], ""Maj7"": [0, 4, 7, 11], ""Min7"": [0, 3, 7, 10], ""MinMaj7"": [0, 3, 7, 11],"
tools/joint_estimator/gen_spelling_establishment.py,41,7,<module-scope>,"""Dom7"": [0, 4, 7, 10], ""Maj7"": [0, 4, 7, 11], ""Min7"": [0, 3, 7, 10], ""MinMaj7"": [0, 3, 7, 11],"
tools/joint_estimator/gen_spelling_establishment.py,41,10,<module-scope>,"""Dom7"": [0, 4, 7, 10], ""Maj7"": [0, 4, 7, 11], ""Min7"": [0, 3, 7, 10], ""MinMaj7"": [0, 3, 7, 11],"
tools/joint_estimator/gen_spelling_establishment.py,41,3,<module-scope>,"""Dom7"": [0, 4, 7, 10], ""Maj7"": [0, 4, 7, 11], ""Min7"": [0, 3, 7, 10], ""MinMaj7"": [0, 3, 7, 11],"
tools/joint_estimator/gen_spelling_establishment.py,41,7,<module-scope>,"""Dom7"": [0, 4, 7, 10], ""Maj7"": [0, 4, 7, 11], ""Min7"": [0, 3, 7, 10], ""MinMaj7"": [0, 3, 7, 11],"
tools/joint_estimator/gen_spelling_establishment.py,41,11,<module-scope>,"""Dom7"": [0, 4, 7, 10], ""Maj7"": [0, 4, 7, 11], ""Min7"": [0, 3, 7, 10], ""MinMaj7"": [0, 3, 7, 11],"
tools/joint_estimator/gen_spelling_establishment.py,42,3,<module-scope>,"""Dim7"": [0, 3, 6, 9], ""HalfDim7"": [0, 3, 6, 10], ""HalfDim"": [0, 3, 6],"
tools/joint_estimator/gen_spelling_establishment.py,42,6,<module-scope>,"""Dim7"": [0, 3, 6, 9], ""HalfDim7"": [0, 3, 6, 10], ""HalfDim"": [0, 3, 6],"
tools/joint_estimator/gen_spelling_establishment.py,42,9,<module-scope>,"""Dim7"": [0, 3, 6, 9], ""HalfDim7"": [0, 3, 6, 10], ""HalfDim"": [0, 3, 6],"
tools/joint_estimator/gen_spelling_establishment.py,42,3,<module-scope>,"""Dim7"": [0, 3, 6, 9], ""HalfDim7"": [0, 3, 6, 10], ""HalfDim"": [0, 3, 6],"
tools/joint_estimator/gen_spelling_establishment.py,42,6,<module-scope>,"""Dim7"": [0, 3, 6, 9], ""HalfDim7"": [0, 3, 6, 10], ""HalfDim"": [0, 3, 6],"
tools/joint_estimator/gen_spelling_establishment.py,42,10,<module-scope>,"""Dim7"": [0, 3, 6, 9], ""HalfDim7"": [0, 3, 6, 10], ""HalfDim"": [0, 3, 6],"
tools/joint_estimator/gen_spelling_establishment.py,42,3,<module-scope>,"""Dim7"": [0, 3, 6, 9], ""HalfDim7"": [0, 3, 6, 10], ""HalfDim"": [0, 3, 6],"
tools/joint_estimator/gen_spelling_establishment.py,42,6,<module-scope>,"""Dim7"": [0, 3, 6, 9], ""HalfDim7"": [0, 3, 6, 10], ""HalfDim"": [0, 3, 6],"
tools/joint_estimator/gen_spelling_establishment.py,43,4,<module-scope>,"""Aug7"": [0, 4, 8, 10], ""AugMaj7"": [0, 4, 8, 11],"
tools/joint_estimator/gen_spelling_establishment.py,43,8,<module-scope>,"""Aug7"": [0, 4, 8, 10], ""AugMaj7"": [0, 4, 8, 11],"
tools/joint_estimator/gen_spelling_establishment.py,43,10,<module-scope>,"""Aug7"": [0, 4, 8, 10], ""AugMaj7"": [0, 4, 8, 11],"
tools/joint_estimator/gen_spelling_establishment.py,43,4,<module-scope>,"""Aug7"": [0, 4, 8, 10], ""AugMaj7"": [0, 4, 8, 11],"
tools/joint_estimator/gen_spelling_establishment.py,43,8,<module-scope>,"""Aug7"": [0, 4, 8, 10], ""AugMaj7"": [0, 4, 8, 11],"
tools/joint_estimator/gen_spelling_establishment.py,43,11,<module-scope>,"""Aug7"": [0, 4, 8, 10], ""AugMaj7"": [0, 4, 8, 11],"
tools/joint_estimator/gen_spelling_establishment.py,48,7,<module-scope>,"_SIG_OPTS = {0: (0, 0), 1: (7, -5), 2: (2, 2), 3: (-3, -3), 4: (4, 4), 5: (-1, -1),"
tools/joint_estimator/gen_spelling_establishment.py,48,2,<module-scope>,"_SIG_OPTS = {0: (0, 0), 1: (7, -5), 2: (2, 2), 3: (-3, -3), 4: (4, 4), 5: (-1, -1),"
tools/joint_estimator/gen_spelling_establishment.py,48,2,<module-scope>,"_SIG_OPTS = {0: (0, 0), 1: (7, -5), 2: (2, 2), 3: (-3, -3), 4: (4, 4), 5: (-1, -1),"
tools/joint_estimator/gen_spelling_establishment.py,48,4,<module-scope>,"_SIG_OPTS = {0: (0, 0), 1: (7, -5), 2: (2, 2), 3: (-3, -3), 4: (4, 4), 5: (-1, -1),"
tools/joint_estimator/gen_spelling_establishment.py,48,4,<module-scope>,"_SIG_OPTS = {0: (0, 0), 1: (7, -5), 2: (2, 2), 3: (-3, -3), 4: (4, 4), 5: (-1, -1),"
tools/joint_estimator/gen_spelling_establishment.py,49,6,<module-scope>,"6: (6, -6), 7: (1, 1), 8: (-4, -4), 9: (3, 3), 10: (-2, -2), 11: (5, -7)}"
tools/joint_estimator/gen_spelling_establishment.py,49,3,<module-scope>,"6: (6, -6), 7: (1, 1), 8: (-4, -4), 9: (3, 3), 10: (-2, -2), 11: (5, -7)}"
tools/joint_estimator/gen_spelling_establishment.py,49,3,<module-scope>,"6: (6, -6), 7: (1, 1), 8: (-4, -4), 9: (3, 3), 10: (-2, -2), 11: (5, -7)}"
tools/joint_estimator/gen_spelling_establishment.py,49,5,<module-scope>,"6: (6, -6), 7: (1, 1), 8: (-4, -4), 9: (3, 3), 10: (-2, -2), 11: (5, -7)}"
tools/joint_estimator/gen_spelling_establishment.py,71,12,_key_sig_fifths,ion = (tonic if is_major else tonic + 3) % 12
tools/joint_estimator/gen_spelling_establishment.py,123,12,_pc,return (7 * lof) % 12
tools/joint_estimator/gen_spelling_establishment.py,48,5,<module-scope>,"_SIG_OPTS = {0: (0, 0), 1: (7, -5), 2: (2, 2), 3: (-3, -3), 4: (4, 4), 5: (-1, -1),"
tools/joint_estimator/gen_spelling_establishment.py,48,3,<module-scope>,"_SIG_OPTS = {0: (0, 0), 1: (7, -5), 2: (2, 2), 3: (-3, -3), 4: (4, 4), 5: (-1, -1),"
tools/joint_estimator/gen_spelling_establishment.py,48,3,<module-scope>,"_SIG_OPTS = {0: (0, 0), 1: (7, -5), 2: (2, 2), 3: (-3, -3), 4: (4, 4), 5: (-1, -1),"
tools/joint_estimator/gen_spelling_establishment.py,49,6,<module-scope>,"6: (6, -6), 7: (1, 1), 8: (-4, -4), 9: (3, 3), 10: (-2, -2), 11: (5, -7)}"
tools/joint_estimator/gen_spelling_establishment.py,49,4,<module-scope>,"6: (6, -6), 7: (1, 1), 8: (-4, -4), 9: (3, 3), 10: (-2, -2), 11: (5, -7)}"
tools/joint_estimator/gen_spelling_establishment.py,49,4,<module-scope>,"6: (6, -6), 7: (1, 1), 8: (-4, -4), 9: (3, 3), 10: (-2, -2), 11: (5, -7)}"
tools/joint_estimator/gen_spelling_establishment.py,49,2,<module-scope>,"6: (6, -6), 7: (1, 1), 8: (-4, -4), 9: (3, 3), 10: (-2, -2), 11: (5, -7)}"
tools/joint_estimator/gen_spelling_establishment.py,49,2,<module-scope>,"6: (6, -6), 7: (1, 1), 8: (-4, -4), 9: (3, 3), 10: (-2, -2), 11: (5, -7)}"
tools/joint_estimator/gen_spelling_establishment.py,49,7,<module-scope>,"6: (6, -6), 7: (1, 1), 8: (-4, -4), 9: (3, 3), 10: (-2, -2), 11: (5, -7)}"
tools/joint_estimator/gen_spelling_establishment.py,63,7,_degree_lof_offset,if num == 7:
tools/joint_estimator/gen_spelling_establishment.py,64,5,_degree_lof_offset,base = 5    # raised leading tone (harmonic/melodic minor)
tools/joint_estimator/gen_spelling_establishment.py,67,7,_degree_lof_offset,return base + 7 * acc
tools/joint_estimator/gen_spelling_establishment.py,77,3,_key_tonic_lof,"return _key_sig_fifths(tonic, is_major, ref) + (0 if is_major else 3)"
tools/joint_estimator/gen_spelling_establishment.py,81,4,_class_fields,"parts = (class_key.split(' | ') + ['', '', '', ''])[:4]"
tools/joint_estimator/gen_spelling_establishment.py,82,2,_class_fields,"return parts[0], parts[1], parts[2], parts[3]   # degree, quality, inversion, target"
tools/joint_estimator/gen_spelling_establishment.py,82,3,_class_fields,"return parts[0], parts[1], parts[2], parts[3]   # degree, quality, inversion, target"
tools/joint_estimator/gen_spelling_establishment.py,100,5,root_lof,return fw_lof - 5      # ♭2 spelling (Db in C)
tools/joint_estimator/gen_spelling_establishment.py,123,7,_pc,return (7 * lof) % 12
tools/joint_estimator/gen_spelling_establishment.py,398,2,main,return 2
tools/joint_estimator/gen_spelling_establishment.py,65,6,_degree_lof_offset,elif num == 6:
tools/joint_estimator/gen_spelling_establishment.py,66,3,_degree_lof_offset,base = 3    # raised submediant
tools/joint_estimator/gen_spelling_establishment.py,71,3,_key_sig_fifths,ion = (tonic if is_major else tonic + 3) % 12
tools/joint_estimator/gen_spelling_establishment.py,118,12,factor_lofs,"out[_ROLES[k]] = ((7 * lof) % 12, lof)"
tools/joint_estimator/gen_spelling_establishment.py,118,7,factor_lofs,"out[_ROLES[k]] = ((7 * lof) % 12, lof)"
tools/joint_estimator/gen_spelling_establishment.py,162,2,compare_cpp_parity,"i, j, tonic, is_major, class_key, _root_pc = seg[0], seg[1], seg[2], seg[3], seg[4], seg[5]"
tools/joint_estimator/gen_spelling_establishment.py,162,3,compare_cpp_parity,"i, j, tonic, is_major, class_key, _root_pc = seg[0], seg[1], seg[2], seg[3], seg[4], seg[5]"
tools/joint_estimator/gen_spelling_establishment.py,162,4,compare_cpp_parity,"i, j, tonic, is_major, class_key, _root_pc = seg[0], seg[1], seg[2], seg[3], seg[4], seg[5]"
tools/joint_estimator/gen_spelling_establishment.py,162,5,compare_cpp_parity,"i, j, tonic, is_major, class_key, _root_pc = seg[0], seg[1], seg[2], seg[3], seg[4], seg[5]"
tools/joint_estimator/gen_spelling_establishment.py,200,2,compare_cpp_parity,"bass_pc = min(sounding, key=lambda n: n[3])[2]"
tools/joint_estimator/gen_spelling_establishment.py,278,2,main,"i, j, tonic, is_major, class_key, root_pc = seg[0], seg[1], seg[2], seg[3], seg[4], seg[5]"
tools/joint_estimator/gen_spelling_establishment.py,278,3,main,"i, j, tonic, is_major, class_key, root_pc = seg[0], seg[1], seg[2], seg[3], seg[4], seg[5]"
tools/joint_estimator/gen_spelling_establishment.py,278,4,main,"i, j, tonic, is_major, class_key, root_pc = seg[0], seg[1], seg[2], seg[3], seg[4], seg[5]"
tools/joint_estimator/gen_spelling_establishment.py,278,5,main,"i, j, tonic, is_major, class_key, root_pc = seg[0], seg[1], seg[2], seg[3], seg[4], seg[5]"
tools/joint_estimator/gen_spelling_establishment.py,323,2,main,bass_pc = bass_note[2]
tools/joint_estimator/gen_spelling_establishment.py,396,10,main,for d in parity[key][:10]:
tools/joint_estimator/gen_spelling_establishment.py,296,12,main,if _pc(rl) != (root_pc % 12) and root_pc >= 0:
tools/joint_estimator/gen_spelling_establishment.py,330,4,main,if blof == bass_note[4]:
tools/joint_estimator/gen_spelling_establishment.py,198,6,compare_cpp_parity,sounding = [n for n in notes if n[6] != 0 and n[0] < seg_end and (n[0] + n[1]) > seg_start]
tools/joint_estimator/gen_spelling_establishment.py,285,6,main,if n[6] != 0 and n[0] < seg_end and (n[0] + n[1]) > seg_start]
tools/joint_estimator/gen_spelling_establishment.py,302,2,main,root_notes = [n for n in sounding if n[2] == (root_pc % 12)]
tools/joint_estimator/gen_spelling_establishment.py,302,12,main,root_notes = [n for n in sounding if n[2] == (root_pc % 12)]
tools/joint_estimator/gen_spelling_establishment.py,306,4,main,notated_lofs = sorted({n[4] for n in root_notes})
tools/joint_estimator/gen_spelling_establishment.py,322,3,main,"bass_note = min(sounding, key=lambda n: n[3])   # lowest midi"
tools/joint_estimator/gen_spelling_establishment.py,200,3,compare_cpp_parity,"bass_pc = min(sounding, key=lambda n: n[3])[2]"
tools/joint_estimator/gen_spelling_establishment.py,337,4,main,"'derived_lof': blof, 'notated_lof': bass_note[4]})"
