file,line,table,name_or_value,func,verdict,finding_slug,ref,note
tools/compare_analyses.py,1163,io,write_text,main,SURVIVES,,,write_text in main() - read/write of the measurement I/O surface.
tools/compare_analyses.py,1167,branches,,<module-scope>,SURVIVES,,,control-flow guard in <module-scope>() - live measurement/library path.
tools/compare_rn.py,70,branches,,<module-scope>,SURVIVES,,,control-flow guard in <module-scope>() - live measurement/library path.
tools/compare_rn.py,77,crosslayer,compare_analyses,,SURVIVES,,,"internal import of compare_analyses - measurement-chain unification DAG (reuse, not duplication)."
tools/compare_rn.py,78,crosslayer,dcml_parser,,SURVIVES,,,"internal import of dcml_parser - measurement-chain unification DAG (reuse, not duplication)."
tools/compare_rn.py,120,functions,normalise_rn,,SURVIVES,normalise-rn-strips-all-parenthetical-figures,F11,normalise_rn strips ALL parenthetical figures on BOTH sides (_PAREN_FIG_RE): DCML 'V(b9)' vs ours 'V' scores 'exact'. Documented leniency but it can mask a real extension difference in the exact/partial split.
tools/compare_rn.py,123,branches,,normalise_rn,SURVIVES,,,control-flow guard in normalise_rn() - live measurement/library path.
tools/compare_rn.py,133,functions,split_rn,,SURVIVES,,,split_rn(): live instrument function on the measurement/library path.
tools/compare_rn.py,139,branches,,split_rn,SURVIVES,,,control-flow guard in split_rn() - live measurement/library path.
tools/compare_rn.py,147,branches,,split_rn,SURVIVES,,,control-flow guard in split_rn() - live measurement/library path.
tools/compare_rn.py,150,branches,,split_rn,SURVIVES,,,control-flow guard in split_rn() - live measurement/library path.
tools/compare_rn.py,155,functions,_same_quality,,SURVIVES,,,_same_quality(): live instrument function on the measurement/library path.
tools/compare_rn.py,164,functions,extract_quality,,SURVIVES,,,extract_quality(): live instrument function on the measurement/library path.
tools/compare_rn.py,172,branches,,extract_quality,SURVIVES,,,control-flow guard in extract_quality() - live measurement/library path.
tools/compare_rn.py,175,branches,,extract_quality,SURVIVES,,,control-flow guard in extract_quality() - live measurement/library path.
tools/compare_rn.py,194,branches,,extract_quality,SURVIVES,,,control-flow guard in extract_quality() - live measurement/library path.
tools/compare_rn.py,195,branches,,extract_quality,SURVIVES,,,control-flow guard in extract_quality() - live measurement/library path.
tools/compare_rn.py,196,branches,,extract_quality,SURVIVES,,,control-flow guard in extract_quality() - live measurement/library path.
tools/compare_rn.py,197,branches,,extract_quality,SURVIVES,,,control-flow guard in extract_quality() - live measurement/library path.
tools/compare_rn.py,198,branches,,extract_quality,SURVIVES,,,control-flow guard in extract_quality() - live measurement/library path.
tools/compare_rn.py,199,branches,,extract_quality,SURVIVES,,,control-flow guard in extract_quality() - live measurement/library path.
tools/compare_rn.py,200,branches,,extract_quality,SURVIVES,,,control-flow guard in extract_quality() - live measurement/library path.
tools/compare_rn.py,201,branches,,extract_quality,SURVIVES,,,control-flow guard in extract_quality() - live measurement/library path.
tools/compare_rn.py,203,branches,,extract_quality,SURVIVES,,,control-flow guard in extract_quality() - live measurement/library path.
tools/compare_rn.py,207,branches,,extract_quality,SURVIVES,,,control-flow guard in extract_quality() - live measurement/library path.
tools/compare_rn.py,209,branches,,extract_quality,SURVIVES,,,control-flow guard in extract_quality() - live measurement/library path.
tools/compare_rn.py,222,finding(auditor),note-name-to-pc-mapping-duplicated-three-sites,,SURVIVES,note-name-to-pc-mapping-duplicated-three-sites,F9,"note-name->pitch-class mapping is DUPLICATED across three sites: dcml_parser._NOTE_TO_PC (:124) and compare_rn._KB_NOTE_DCML (:222) / _KB_NOTE_OURS (:223). One concern (#6) in 3 copies; the _KB_ pair is a declared verbatim port of key_confound.py, still un-unified. (The individual pc values are FACT theory constants; this row records the structural duplication.)"
tools/compare_rn.py,222,literals,2,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/compare_rn.py,222,literals,4,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/compare_rn.py,222,literals,5,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/compare_rn.py,222,literals,7,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/compare_rn.py,222,literals,9,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/compare_rn.py,222,literals,11,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/compare_rn.py,223,literals,2,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/compare_rn.py,223,literals,4,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/compare_rn.py,223,literals,5,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/compare_rn.py,223,literals,7,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/compare_rn.py,223,literals,9,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/compare_rn.py,223,literals,11,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/compare_rn.py,254,functions,_mode_is_major,,SURVIVES,,,_mode_is_major(): live instrument function on the measurement/library path.
tools/compare_rn.py,257,literals,3,_mode_is_major,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/compare_rn.py,260,functions,_dcml_key_tonic,,SURVIVES,,,_dcml_key_tonic(): live instrument function on the measurement/library path.
tools/compare_rn.py,263,branches,,_dcml_key_tonic,SURVIVES,,,control-flow guard in _dcml_key_tonic() - live measurement/library path.
tools/compare_rn.py,266,branches,,_dcml_key_tonic,SURVIVES,,,control-flow guard in _dcml_key_tonic() - live measurement/library path.
tools/compare_rn.py,268,literals,2,_dcml_key_tonic,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/compare_rn.py,270,literals,12,_dcml_key_tonic,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/compare_rn.py,273,functions,_our_key_tonic,,SURVIVES,,,_our_key_tonic(): live instrument function on the measurement/library path.
tools/compare_rn.py,279,branches,,_our_key_tonic,SURVIVES,,,control-flow guard in _our_key_tonic() - live measurement/library path.
tools/compare_rn.py,282,branches,,_our_key_tonic,SURVIVES,,,control-flow guard in _our_key_tonic() - live measurement/library path.
tools/compare_rn.py,284,literals,2,_our_key_tonic,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/compare_rn.py,284,literals,3,_our_key_tonic,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/compare_rn.py,285,branches,,_our_key_tonic,SURVIVES,,,control-flow guard in _our_key_tonic() - live measurement/library path.
tools/compare_rn.py,285,branches,,_our_key_tonic,SURVIVES,,,control-flow guard in _our_key_tonic() - live measurement/library path.
tools/compare_rn.py,286,literals,12,_our_key_tonic,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/compare_rn.py,289,functions,key_disagree_subtag,,SURVIVES,,,key_disagree_subtag(): live instrument function on the measurement/library path.
tools/compare_rn.py,301,branches,,key_disagree_subtag,SURVIVES,,,control-flow guard in key_disagree_subtag() - live measurement/library path.
tools/compare_rn.py,304,branches,,key_disagree_subtag,SURVIVES,,,control-flow guard in key_disagree_subtag() - live measurement/library path.
tools/compare_rn.py,318,fields,measure,,SURVIVES,,,RnPair.measure: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/compare_rn.py,319,fields,beat,,SURVIVES,,,RnPair.beat: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/compare_rn.py,320,fields,ours_rn_raw,,SURVIVES,,,RnPair.ours_rn_raw: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/compare_rn.py,321,fields,dcml_rn_raw,,SURVIVES,,,RnPair.dcml_rn_raw: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/compare_rn.py,322,fields,ours_rn,,SURVIVES,,,RnPair.ours_rn: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/compare_rn.py,323,fields,dcml_rn,,SURVIVES,,,RnPair.dcml_rn: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/compare_rn.py,324,fields,ours_root_pc,,SURVIVES,,,RnPair.ours_root_pc: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/compare_rn.py,325,fields,dcml_root_pc,,SURVIVES,,,RnPair.dcml_root_pc: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/compare_rn.py,326,fields,category,,SURVIVES,,,RnPair.category: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/compare_rn.py,329,functions,classify_pair,,SURVIVES,,,classify_pair(): live instrument function on the measurement/library path.
tools/compare_rn.py,333,branches,,classify_pair,SURVIVES,,,control-flow guard in classify_pair() - live measurement/library path.
tools/compare_rn.py,335,branches,,classify_pair,SURVIVES,,,control-flow guard in classify_pair() - live measurement/library path.
tools/compare_rn.py,348,branches,,classify_pair,SURVIVES,,,control-flow guard in classify_pair() - live measurement/library path.
tools/compare_rn.py,349,branches,,classify_pair,SURVIVES,,,control-flow guard in classify_pair() - live measurement/library path.
tools/compare_rn.py,370,branches,,classify_pair,SURVIVES,,,control-flow guard in classify_pair() - live measurement/library path.
tools/compare_rn.py,372,branches,,classify_pair,SURVIVES,,,control-flow guard in classify_pair() - live measurement/library path.
tools/compare_rn.py,376,branches,,classify_pair,SURVIVES,,,control-flow guard in classify_pair() - live measurement/library path.
tools/compare_rn.py,379,branches,,classify_pair,SURVIVES,,,control-flow guard in classify_pair() - live measurement/library path.
tools/compare_rn.py,400,fields,movements,,SURVIVES,,,PieceStats.movements: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/compare_rn.py,401,fields,matched,,SURVIVES,,,PieceStats.matched: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/compare_rn.py,402,fields,exact,,SURVIVES,,,PieceStats.exact: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/compare_rn.py,403,fields,partial,,SURVIVES,,,PieceStats.partial: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/compare_rn.py,404,fields,key_disagree,,SURVIVES,,,PieceStats.key_disagree: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/compare_rn.py,405,fields,quality_disagree,,SURVIVES,,,PieceStats.quality_disagree: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/compare_rn.py,406,fields,root_err,,SURVIVES,,,PieceStats.root_err: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/compare_rn.py,407,fields,patterns,,SURVIVES,,,PieceStats.patterns: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/compare_rn.py,410,fields,qe_quality_pairs,,SURVIVES,,,PieceStats.qe_quality_pairs: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/compare_rn.py,411,fields,qe_rn_pairs,,SURVIVES,,,PieceStats.qe_rn_pairs: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/compare_rn.py,415,fields,root_aligned,,SURVIVES,,,PieceStats.root_aligned: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/compare_rn.py,416,fields,root_agree,,SURVIVES,,,PieceStats.root_agree: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/compare_rn.py,421,fields,kd_eq_global,,SURVIVES,,,PieceStats.kd_eq_global: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/compare_rn.py,422,fields,kd_ne_global,,SURVIVES,,,PieceStats.kd_ne_global: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/compare_rn.py,423,fields,kd_keyfail,,SURVIVES,,,PieceStats.kd_keyfail: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/compare_rn.py,426,fields,keyparse_fail,,SURVIVES,,,PieceStats.keyparse_fail: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/compare_rn.py,428,functions,__post_init__,,SURVIVES,,,__post_init__(): live instrument function on the measurement/library path.
tools/compare_rn.py,429,branches,,__post_init__,SURVIVES,,,control-flow guard in __post_init__() - live measurement/library path.
tools/compare_rn.py,431,branches,,__post_init__,SURVIVES,,,control-flow guard in __post_init__() - live measurement/library path.
tools/compare_rn.py,433,branches,,__post_init__,SURVIVES,,,control-flow guard in __post_init__() - live measurement/library path.
tools/compare_rn.py,436,functions,add,,SURVIVES,,,add(): live instrument function on the measurement/library path.
tools/compare_rn.py,455,functions,score_regions,,SURVIVES,,,score_regions(): live instrument function on the measurement/library path.
tools/compare_rn.py,465,branches,,score_regions,SURVIVES,,,control-flow guard in score_regions() - live measurement/library path.
tools/compare_rn.py,466,branches,,score_regions,SURVIVES,,,control-flow guard in score_regions() - live measurement/library path.
tools/compare_rn.py,469,branches,,score_regions,SURVIVES,,,control-flow guard in score_regions() - live measurement/library path.
tools/compare_rn.py,471,branches,,score_regions,SURVIVES,,,control-flow guard in score_regions() - live measurement/library path.
tools/compare_rn.py,474,branches,,score_regions,SURVIVES,,,control-flow guard in score_regions() - live measurement/library path.
tools/compare_rn.py,478,branches,,score_regions,SURVIVES,,,control-flow guard in score_regions() - live measurement/library path.
tools/compare_rn.py,480,branches,,score_regions,SURVIVES,,,control-flow guard in score_regions() - live measurement/library path.
tools/compare_rn.py,482,branches,,score_regions,SURVIVES,,,control-flow guard in score_regions() - live measurement/library path.
tools/compare_rn.py,484,branches,,score_regions,SURVIVES,,,control-flow guard in score_regions() - live measurement/library path.
tools/compare_rn.py,487,branches,,score_regions,SURVIVES,,,control-flow guard in score_regions() - live measurement/library path.
tools/compare_rn.py,489,branches,,score_regions,SURVIVES,,,control-flow guard in score_regions() - live measurement/library path.
tools/compare_rn.py,494,branches,,score_regions,SURVIVES,,,control-flow guard in score_regions() - live measurement/library path.
tools/compare_rn.py,502,branches,,score_regions,SURVIVES,,,control-flow guard in score_regions() - live measurement/library path.
tools/compare_rn.py,504,branches,,score_regions,SURVIVES,,,control-flow guard in score_regions() - live measurement/library path.
tools/compare_rn.py,510,functions,score_piece,,SURVIVES,,,score_piece(): live instrument function on the measurement/library path.
tools/compare_rn.py,512,branches,,score_piece,SURVIVES,,,control-flow guard in score_piece() - live measurement/library path.
tools/compare_rn.py,514,finding(auditor),score-piece-bare-except-silent-whole-piece-drop,,SURVIVES,score-piece-bare-except-silent-whole-piece-drop,F10,score_piece bare `except Exception: return None`: a corrupt ours.json/tsv silently drops the WHOLE piece from the aggregate with no skip counter (unlike dcml_parser's skipped-collector). A systematically failing piece silently shrinks the denominator.
tools/compare_rn.py,516,branches,,score_piece,SURVIVES,,,control-flow guard in score_piece() - live measurement/library path.
tools/compare_rn.py,520,branches,,score_piece,SURVIVES,,,control-flow guard in score_piece() - live measurement/library path.
tools/compare_rn.py,527,functions,_find_tsv,,SURVIVES,,,_find_tsv(): live instrument function on the measurement/library path.
tools/compare_rn.py,528,branches,,_find_tsv,SURVIVES,,,control-flow guard in _find_tsv() - live measurement/library path.
tools/compare_rn.py,530,branches,,_find_tsv,SURVIVES,,,control-flow guard in _find_tsv() - live measurement/library path.
tools/compare_rn.py,535,functions,score_corpus,,SURVIVES,,,score_corpus(): live instrument function on the measurement/library path.
tools/compare_rn.py,536,branches,,score_corpus,SURVIVES,,,control-flow guard in score_corpus() - live measurement/library path.
tools/compare_rn.py,538,io,glob,score_corpus,SURVIVES,,,glob in score_corpus() - read/write of the measurement I/O surface.
tools/compare_rn.py,539,branches,,score_corpus,SURVIVES,,,control-flow guard in score_corpus() - live measurement/library path.
tools/compare_rn.py,542,branches,,score_corpus,SURVIVES,,,control-flow guard in score_corpus() - live measurement/library path.
tools/compare_rn.py,545,branches,,score_corpus,SURVIVES,,,control-flow guard in score_corpus() - live measurement/library path.
tools/compare_rn.py,548,branches,,score_corpus,SURVIVES,,,control-flow guard in score_corpus() - live measurement/library path.
tools/compare_rn.py,550,branches,,score_corpus,SURVIVES,,,control-flow guard in score_corpus() - live measurement/library path.
tools/compare_rn.py,553,functions,discover_corpora,,SURVIVES,,,discover_corpora(): live instrument function on the measurement/library path.
tools/compare_rn.py,556,branches,,discover_corpora,SURVIVES,,,control-flow guard in discover_corpora() - live measurement/library path.
tools/compare_rn.py,558,branches,,discover_corpora,SURVIVES,,,control-flow guard in discover_corpora() - live measurement/library path.
tools/compare_rn.py,558,io,glob,discover_corpora,SURVIVES,,,glob in discover_corpora() - read/write of the measurement I/O surface.
tools/compare_rn.py,559,branches,,discover_corpora,SURVIVES,,,control-flow guard in discover_corpora() - live measurement/library path.
tools/compare_rn.py,562,branches,,discover_corpora,SURVIVES,,,control-flow guard in discover_corpora() - live measurement/library path.
tools/compare_rn.py,579,fields,pieces,,SURVIVES,,,GridStats.pieces: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/compare_rn.py,580,fields,scored_dur,,SURVIVES,,,GridStats.scored_dur: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/compare_rn.py,581,fields,unscored_dur,,SURVIVES,,,GridStats.unscored_dur: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/compare_rn.py,582,fields,bucket_dur,,SURVIVES,,,GridStats.bucket_dur: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/compare_rn.py,584,functions,__post_init__,,SURVIVES,,,__post_init__(): live instrument function on the measurement/library path.
tools/compare_rn.py,585,branches,,__post_init__,SURVIVES,,,control-flow guard in __post_init__() - live measurement/library path.
tools/compare_rn.py,588,functions,add,,SURVIVES,,,add(): live instrument function on the measurement/library path.
tools/compare_rn.py,595,functions,_active_index_at,,SURVIVES,,,_active_index_at(): live instrument function on the measurement/library path.
tools/compare_rn.py,599,branches,,_active_index_at,SURVIVES,,,control-flow guard in _active_index_at() - live measurement/library path.
tools/compare_rn.py,600,branches,,_active_index_at,SURVIVES,,,control-flow guard in _active_index_at() - live measurement/library path.
tools/compare_rn.py,605,functions,grid_score_regions,,SURVIVES,,,grid_score_regions(): live instrument function on the measurement/library path.
tools/compare_rn.py,612,branches,,grid_score_regions,SURVIVES,,,control-flow guard in grid_score_regions() - live measurement/library path.
tools/compare_rn.py,618,branches,,grid_score_regions,SURVIVES,,,control-flow guard in grid_score_regions() - live measurement/library path.
tools/compare_rn.py,619,branches,,grid_score_regions,SURVIVES,,,control-flow guard in grid_score_regions() - live measurement/library path.
tools/compare_rn.py,622,branches,,grid_score_regions,SURVIVES,,,control-flow guard in grid_score_regions() - live measurement/library path.
tools/compare_rn.py,623,branches,,grid_score_regions,SURVIVES,,,control-flow guard in grid_score_regions() - live measurement/library path.
tools/compare_rn.py,626,branches,,grid_score_regions,SURVIVES,,,control-flow guard in grid_score_regions() - live measurement/library path.
tools/compare_rn.py,626,literals,2,grid_score_regions,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/compare_rn.py,631,branches,,grid_score_regions,SURVIVES,,,control-flow guard in grid_score_regions() - live measurement/library path.
tools/compare_rn.py,634,branches,,grid_score_regions,SURVIVES,,,control-flow guard in grid_score_regions() - live measurement/library path.
tools/compare_rn.py,638,branches,,grid_score_regions,SURVIVES,,,control-flow guard in grid_score_regions() - live measurement/library path.
tools/compare_rn.py,642,branches,,grid_score_regions,SURVIVES,,,control-flow guard in grid_score_regions() - live measurement/library path.
tools/compare_rn.py,650,functions,grid_score_piece_tsv,,SURVIVES,,,grid_score_piece_tsv(): live instrument function on the measurement/library path.
tools/compare_rn.py,652,branches,,grid_score_piece_tsv,SURVIVES,,,control-flow guard in grid_score_piece_tsv() - live measurement/library path.
tools/compare_rn.py,655,finding(auditor),score-piece-bare-except-silent-whole-piece-drop,,SURVIVES,score-piece-bare-except-silent-whole-piece-drop,F10,grid_score_piece_tsv bare `except: return None` - same silent whole-piece drop on the grid path.
tools/compare_rn.py,657,branches,,grid_score_piece_tsv,SURVIVES,,,control-flow guard in grid_score_piece_tsv() - live measurement/library path.
tools/compare_rn.py,662,functions,grid_score_corpus_tsv,,SURVIVES,,,grid_score_corpus_tsv(): live instrument function on the measurement/library path.
tools/compare_rn.py,663,branches,,grid_score_corpus_tsv,SURVIVES,,,control-flow guard in grid_score_corpus_tsv() - live measurement/library path.
tools/compare_rn.py,666,branches,,grid_score_corpus_tsv,SURVIVES,,,control-flow guard in grid_score_corpus_tsv() - live measurement/library path.
tools/compare_rn.py,666,io,glob,grid_score_corpus_tsv,SURVIVES,,,glob in grid_score_corpus_tsv() - read/write of the measurement I/O surface.
tools/compare_rn.py,669,branches,,grid_score_corpus_tsv,SURVIVES,,,control-flow guard in grid_score_corpus_tsv() - live measurement/library path.
tools/compare_rn.py,672,branches,,grid_score_corpus_tsv,SURVIVES,,,control-flow guard in grid_score_corpus_tsv() - live measurement/library path.
tools/compare_rn.py,674,branches,,grid_score_corpus_tsv,SURVIVES,,,control-flow guard in grid_score_corpus_tsv() - live measurement/library path.
tools/compare_rn.py,688,fields,total,,SURVIVES,,,WirCoverage.total: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/compare_rn.py,689,fields,covered,,SURVIVES,,,WirCoverage.covered: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/compare_rn.py,692,functions,score_corpus_wir,,SURVIVES,,,score_corpus_wir(): live instrument function on the measurement/library path.
tools/compare_rn.py,701,branches,,score_corpus_wir,SURVIVES,,,control-flow guard in score_corpus_wir() - live measurement/library path.
tools/compare_rn.py,703,io,glob,score_corpus_wir,SURVIVES,,,glob in score_corpus_wir() - read/write of the measurement I/O surface.
tools/compare_rn.py,704,branches,,score_corpus_wir,SURVIVES,,,control-flow guard in score_corpus_wir() - live measurement/library path.
tools/compare_rn.py,709,branches,,score_corpus_wir,SURVIVES,,,control-flow guard in score_corpus_wir() - live measurement/library path.
tools/compare_rn.py,712,branches,,score_corpus_wir,SURVIVES,,,control-flow guard in score_corpus_wir() - live measurement/library path.
tools/compare_rn.py,714,branches,,score_corpus_wir,SURVIVES,,,control-flow guard in score_corpus_wir() - live measurement/library path.
tools/compare_rn.py,719,branches,,score_corpus_wir,SURVIVES,,,control-flow guard in score_corpus_wir() - live measurement/library path.
tools/compare_rn.py,724,branches,,score_corpus_wir,SURVIVES,,,control-flow guard in score_corpus_wir() - live measurement/library path.
tools/compare_rn.py,731,functions,_pct,,SURVIVES,,,_pct(): live instrument function on the measurement/library path.
tools/compare_rn.py,732,branches,,_pct,SURVIVES,,,control-flow guard in _pct() - live measurement/library path.
tools/compare_rn.py,732,literals,100.0,_pct,SURVIVES,,,x100 percentage scaling in a report/summary - presentation.
tools/compare_rn.py,735,functions,format_report,,SURVIVES,,,format_report(): live instrument function on the measurement/library path.
tools/compare_rn.py,735,literals,10,format_report,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/compare_rn.py,756,branches,,format_report,SURVIVES,,,control-flow guard in format_report() - live measurement/library path.
tools/compare_rn.py,760,branches,,format_report,SURVIVES,,,control-flow guard in format_report() - live measurement/library path.
tools/compare_rn.py,765,functions,_format_quality_breakdown,,SURVIVES,,,_format_quality_breakdown(): live instrument function on the measurement/library path.
tools/compare_rn.py,768,literals,20,_format_quality_breakdown,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/compare_rn.py,778,branches,,_format_quality_breakdown,SURVIVES,,,control-flow guard in _format_quality_breakdown() - live measurement/library path.
tools/compare_rn.py,784,branches,,_format_quality_breakdown,SURVIVES,,,control-flow guard in _format_quality_breakdown() - live measurement/library path.
tools/compare_rn.py,790,branches,,_format_quality_breakdown,SURVIVES,,,control-flow guard in _format_quality_breakdown() - live measurement/library path.
tools/compare_rn.py,797,functions,format_grid_report,,SURVIVES,,,format_grid_report(): live instrument function on the measurement/library path.
tools/compare_rn.py,810,branches,,format_grid_report,SURVIVES,,,control-flow guard in format_grid_report() - live measurement/library path.
tools/compare_rn.py,816,functions,format_key_breakdown,,SURVIVES,,,format_key_breakdown(): live instrument function on the measurement/library path.
tools/compare_rn.py,844,functions,main,,SURVIVES,,,main(): live instrument function on the measurement/library path.
tools/compare_rn.py,862,literals,10,main,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/compare_rn.py,882,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/compare_rn.py,885,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/compare_rn.py,897,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/compare_rn.py,900,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/compare_rn.py,904,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/compare_rn.py,906,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/compare_rn.py,908,literals,2,main,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/compare_rn.py,915,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/compare_rn.py,919,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/compare_rn.py,928,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/compare_rn.py,931,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/compare_rn.py,934,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/compare_rn.py,937,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/compare_rn.py,939,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/compare_rn.py,942,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/compare_rn.py,944,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/compare_rn.py,948,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/compare_rn.py,949,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/compare_rn.py,951,literals,2,main,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/compare_rn.py,953,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/compare_rn.py,958,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/compare_rn.py,960,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/compare_rn.py,963,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/compare_rn.py,967,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/compare_rn.py,969,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/compare_rn.py,974,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/compare_rn.py,976,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/compare_rn.py,979,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/compare_rn.py,985,literals,2,main,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/compare_rn.py,989,branches,,main,SURVIVES,,,control-flow guard in main() - live measurement/library path.
tools/compare_rn.py,990,io,write_text,main,SURVIVES,,,write_text in main() - read/write of the measurement I/O surface.
